"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000166016",249.229265087987,0.240953359000736,0.140697953020639,1.71255767285677,0.0867939458988834,0.239636875279232,"ABTB2"
"ENSG00000166024",384.95235084124,0.220339074585715,0.121949394377073,1.80680745247834,0.070792306324757,0.207262034039295,"R3HCC1L"
"ENSG00000166025",1950.88011371868,-0.0514700046644953,0.147066181578615,-0.349978520636179,0.726354817557217,0.877633033112555,"AMOTL1"
"ENSG00000166033",2818.82663790439,-0.161992509788111,0.0788102421584642,-2.05547534624232,0.039833114529862,0.135216626732393,"HTRA1"
"ENSG00000166035",29.965622734703,-0.774969330987819,0.34079503388495,-2.27400417826934,0.0229657353064761,0.0886193321306178,"LIPC"
"ENSG00000166037",821.891790720182,-0.297533226276391,0.100715308945321,-2.95420060159796,0.00313480163637303,0.0175494390273451,"CEP57"
"ENSG00000166046",286.009417290253,-0.0281647405251365,0.172060399732215,-0.163691009488357,0.86997439546935,0.944975056863579,"TCP11L2"
"ENSG00000166068",1157.70387000496,0.340849534775426,0.12318730738977,2.76692089467434,0.0056588484536827,0.0289103506422345,"SPRED1"
"ENSG00000166073",4106.26459716737,-0.203348417703804,0.0826744867026833,-2.45962721770614,0.0139081395505152,0.0595845978557593,"GPR176"
"ENSG00000166086",1842.50978636132,0.102979257299103,0.114223246812743,0.901561286100782,0.367289964104702,0.614375939956955,"JAM3"
"ENSG00000166106",1451.66497963508,0.457759179785405,0.358055187461271,1.27845984589992,0.201087334244709,0.428960938258676,"ADAMTS15"
"ENSG00000166123",310.835861958063,-0.570841560461351,0.138642090846221,-4.11737558902309,3.83211275787534e-05,0.000374326420639264,"GPT2"
"ENSG00000166128",2548.36785939139,0.0831470537511202,0.110962816319629,0.749323570804247,0.453662204382754,0.691870450873483,"RAB8B"
"ENSG00000166130",1221.22278423492,0.116836778989082,0.113879229868796,1.02597092660087,0.304905288359407,0.554071567035859,"IKBIP"
"ENSG00000166133",113.843947909856,-0.00966116206214983,0.186805429712895,-0.0517177797080004,0.958753570039679,0.984154692153105,"RPUSD2"
"ENSG00000166135",1707.10931711396,0.0183316249226587,0.0841869786773839,0.217748934700556,0.827624733981259,0.927573447892974,"HIF1AN"
"ENSG00000166136",51.3645454519935,0.129006344795154,0.263880719944939,0.488881282505492,0.624925747861667,0.81720257026602,"NDUFB8"
"ENSG00000166140",346.16410872336,-0.116761266268531,0.123735847048438,-0.943633304767568,0.345357066907213,0.593090131056879,"ZFYVE19"
"ENSG00000166145",1.57536460921465,1.60041408581461,1.56800428633216,1.02066945847339,0.307411069157379,NA,"SPINT1"
"ENSG00000166147",64069.4965900964,-0.01321766676718,0.12147844306229,-0.108806685647118,0.913355820926243,0.963910820848562,"FBN1"
"ENSG00000166148",1.36841485422175,0.143674011541115,2.51867942714046,0.057043389481381,0.95451063158243,NA,"AVPR1A"
"ENSG00000166153",11.3729613143908,-0.135443707187429,0.555851097695979,-0.243669046888363,0.807487147877174,0.917723953770402,"DEPDC4"
"ENSG00000166164",946.241334540317,-0.0234536400751124,0.0991409531722544,-0.236568636115112,0.812991454325985,0.920500046882467,"BRD7"
"ENSG00000166165",467.134625037719,0.811241253882206,0.154185684764061,5.26145637400507,1.42918802218837e-07,2.27251691309356e-06,"CKB"
"ENSG00000166166",349.491478371577,0.331205577121974,0.127738117492926,2.59284842788071,0.00951847100543048,0.0441453367206591,"TRMT61A"
"ENSG00000166167",506.368095530045,-0.253188520106561,0.108660535778807,-2.33008716818734,0.0198015444884805,0.0788737464582022,"BTRC"
"ENSG00000166169",372.728388110974,-0.0613916236362668,0.119508999786976,-0.513698748593804,0.607462627021134,0.805914445637572,"POLL"
"ENSG00000166170",679.055321823002,0.241468362059799,0.0986542681060553,2.44762205118399,0.0143802411666183,0.0610128255803437,"BAG5"
"ENSG00000166171",215.833202492911,-0.481380497472073,0.147233131775588,-3.26951204302161,0.0010773315121847,0.00712374104426642,"DPCD"
"ENSG00000166173",1123.4585053005,-0.404370014857466,0.111936831867113,-3.61248400649322,0.000303277817434466,0.00236127184973156,"LARP6"
"ENSG00000166181",1597.88729009746,0.0523545307184926,0.0942413740258599,0.555536581036334,0.578527696060143,0.786075760331286,"API5"
"ENSG00000166188",247.371457572001,0.00147520530159634,0.144812459734387,0.0101870053467923,0.991872086292368,0.996458714135828,"ZNF319"
"ENSG00000166189",379.452041424577,0.513860898622082,0.122942933924858,4.17967004867602,2.91932354620262e-05,0.000292613908755562,"HPS6"
"ENSG00000166192",37.3341714127067,-0.332471484832266,0.313209803695403,-1.06149769550507,0.288463779653392,0.537075774363445,"SENP8"
"ENSG00000166197",1072.39739031449,0.139742903893704,0.100026153138341,1.39706366294456,0.162394427636416,0.374366698943986,"NOLC1"
"ENSG00000166199",235.050620010101,0.189039429324386,0.140704562562994,1.34352025180244,0.179103572902491,0.39891250328282,"ALKBH3"
"ENSG00000166200",1755.398567206,-0.116026810144577,0.0860037158045412,-1.34909066496927,0.177307846299839,0.396166811049849,"COPS2"
"ENSG00000166206",72.6404827191403,-0.250005056681377,0.268247684749341,-0.931993343819497,0.35133996534271,0.598748913624398,"GABRB3"
"ENSG00000166224",772.612945671168,-0.0307583898357577,0.100939268005119,-0.304721744506785,0.760578087039238,0.895627510317478,"SGPL1"
"ENSG00000166225",1131.59908562973,-0.132080867463547,0.105328521933143,-1.2539895655935,0.209845798086825,0.440300143251295,"FRS2"
"ENSG00000166226",1587.14680735312,0.141046586028783,0.0879741633535112,1.60327283207011,0.108874431839545,0.282966813913329,"CCT2"
"ENSG00000166228",457.847110062815,-0.0917114717768677,0.112350131216798,-0.816300531059417,0.41432827074022,0.659625576731918,"PCBD1"
"ENSG00000166233",1650.82681295153,0.00305138544326713,0.0854933128364677,0.0356915101547632,0.971528340155575,0.989135938444516,"ARIH1"
"ENSG00000166246",10.5726602127915,-0.21257130782678,0.571563958333169,-0.371911672749089,0.709958613953421,0.867695115006648,"DNAAF8"
"ENSG00000166250",3455.23881779596,-0.314972958823709,0.106350111073717,-2.96166083555271,0.0030598463612712,0.0172476241283033,"CLMP"
"ENSG00000166257",3.90722251372878,-1.30220808801362,0.931019836767257,-1.3986899490082,0.161905979559155,NA,"SCN3B"
"ENSG00000166260",774.219568793219,1.0173531517986,0.183297166401648,5.55029393945638,2.85189681187521e-08,5.14254033117338e-07,"COX11"
"ENSG00000166261",148.055797238007,0.0564573660388941,0.17464844717438,0.323262914456511,0.746496137448107,0.888678837424195,"ZNF202"
"ENSG00000166262",45.5618430263288,-0.565493230363837,0.297751942330327,-1.89920920729537,0.0575369746383023,0.178541856251569,"FAM227B"
"ENSG00000166263",383.261338285034,0.778469041377492,0.213788175046321,3.64131010150034,0.000271254169650719,0.00213685241902217,"STXBP4"
"ENSG00000166265",1.61496147122168,-0.609640304390441,1.70407536949495,-0.357754307880833,0.720527187379244,NA,"CYYR1"
"ENSG00000166266",785.107094612194,0.0627967388461088,0.100149982219746,0.627026959508811,0.530641563329657,0.750531702091174,"CUL5"
"ENSG00000166272",2551.95220117296,0.688310212650018,0.0994004407561168,6.92461932174743,4.37149442859142e-12,1.27345375664557e-10,"WBP1L"
"ENSG00000166275",285.168419869492,0.135161122645175,0.130058561480283,1.03923279718625,0.298696480695386,0.547645647168195,"BORCS7"
"ENSG00000166278",134.902845753531,-0.574280602624022,0.183658374815062,-3.12689580969179,0.00176662523059454,0.0108316171907789,"C2"
"ENSG00000166289",562.218272722397,0.559519826625836,0.148203126852454,3.77535777084429,0.000159778171341654,0.00133570699380283,"PLEKHF1"
"ENSG00000166292",38.5174899963026,1.33552153150437,0.401748510656412,3.32427251397218,0.000886495241781846,0.00602990652576773,"TMEM100"
"ENSG00000166295",816.375496205722,0.213253251906348,0.0952807858313931,2.23815588888737,0.025210891089451,0.095346081146194,"ANAPC16"
"ENSG00000166311",3427.02963581826,-0.131107597028852,0.0922624818865943,-1.42102829176008,0.155308534770878,0.363326868057664,"SMPD1"
"ENSG00000166313",1472.44874052629,0.184604194429101,0.0921771649729649,2.00271069828676,0.0452083498194501,0.148921622934659,"APBB1"
"ENSG00000166317",4.63877365515458,0.845652869520898,0.86304589455845,0.979846929175823,0.3271616829869,0.575692126081274,"SYNPO2L"
"ENSG00000166321",52.2738651881238,-0.425524498022461,0.269926467431946,-1.57644599312864,0.114923055895711,0.293839535727616,"NUDT13"
"ENSG00000166323",11.3226105059492,-1.08017016210295,0.581088903818556,-1.85887246341265,0.0630452180874123,0.19067953246431,"C11orf65"
"ENSG00000166326",1554.24995705543,-0.00878272463750174,0.0950069353674298,-0.0924429843309379,0.926346089059182,0.969568567720924,"TRIM44"
"ENSG00000166333",22.9958758646589,0.133125421090861,0.430262278183642,0.309405281013365,0.757013253686219,0.893773109737435,"ILK"
"ENSG00000166337",808.342304277926,-0.128169319395649,0.0985175046493365,-1.30098016440688,0.193265244374226,0.418417958556453,"TAF10"
"ENSG00000166340",5574.62722697764,-0.285008018739069,0.0932499244638901,-3.0563887357296,0.00224020606842552,0.0132704979716981,"TPP1"
"ENSG00000166341",1747.71287429792,-0.68469776733944,0.10482111036657,-6.53205985841004,6.4871216785754e-11,1.62241023728255e-09,"DCHS1"
"ENSG00000166342",40.3041054327223,-0.640976141060836,0.391410765727873,-1.63760478041238,0.10150416520619,0.268179209816561,"NETO1"
"ENSG00000166343",40.0078508468234,0.151146294392407,0.311945353297332,0.484528116206113,0.628011115370293,0.818939574223107,"MSS51"
"ENSG00000166347",964.503036507825,0.594816691685655,0.104783849984272,5.67660657415179,1.37392969770571e-08,2.58608562724732e-07,"CYB5A"
"ENSG00000166348",221.818312852277,-0.544021692154946,0.194494260731322,-2.79710923144652,0.0051562097827583,0.0268331240411826,"USP54"
"ENSG00000166349",29.3100682903764,-0.147441455781768,0.341716865631713,-0.431472574551454,0.666124789865228,0.842304155667013,"RAG1"
"ENSG00000166352",213.284713835708,-0.230053319739245,0.144073371795663,-1.59677889725192,0.110315001511991,0.285517454753009,"IFTAP"
"ENSG00000166359",9.73010596415102,-0.624937599713183,0.594733766020333,-1.05078546976567,0.293357130725774,0.541800170255866,"WDR88"
"ENSG00000166377",505.815751960455,0.102349739991512,0.107099257889241,0.95565312037325,0.33924751441219,0.587750882002364,"ATP9B"
"ENSG00000166387",495.209893644829,0.443870738175847,0.119971556254103,3.69979978617364,0.000215769623737838,0.00174551720737582,"PPFIBP2"
"ENSG00000166394",219.687007215737,0.437268659328512,0.141429266606668,3.09178340395846,0.00198957962591748,0.0119906750717059,"CYB5R2"
"ENSG00000166396",4.432956545719,-0.07430979821966,0.906779101561031,-0.0819491738304674,0.934687130845687,NA,"SERPINB7"
"ENSG00000166398",845.891701910817,0.512466899469984,0.116812884975834,4.38707510370969,1.14885128665546e-05,0.000127014631520363,"GARRE1"
"ENSG00000166401",340.573756953941,0.640312724213091,0.131839940214171,4.85674313241432,1.1933223332494e-06,1.59274524893806e-05,"SERPINB8"
"ENSG00000166402",693.127093923932,-0.40908182712341,0.103083622398636,-3.9684463700882,7.23427332049461e-05,0.000662511003124219,"TUB"
"ENSG00000166411",246.148753320203,0.218296833064685,0.137457963702963,1.5880988426135,0.112263990002216,0.288985619945747,"IDH3A"
"ENSG00000166428",3.3564330081997,-0.787900678977393,0.968638811251004,-0.813410189459386,0.415982919236249,NA,"PLD4"
"ENSG00000166432",79.1962339708793,-0.269162592979378,0.245913185893719,-1.09454314944993,0.273716833618008,0.519324699473896,"ZMAT1"
"ENSG00000166435",210.045119179091,-0.642791987291289,0.165219308214636,-3.89053794158392,0.000100022235232834,0.000880621639613318,"XRRA1"
"ENSG00000166436",235.693968722607,-0.248620341215559,0.142649666054381,-1.7428736294467,0.081355691297875,0.228862063257922,"TRIM66"
"ENSG00000166439",562.815526982748,-0.333962999757333,0.119777239765918,-2.78820083356406,0.00530016751877865,0.0274397418026462,"RNF169"
"ENSG00000166441",12418.9920949261,-0.103593616168936,0.0925985317373222,-1.11873929559493,0.263251375829958,0.507620321824203,"RPL27A"
"ENSG00000166444",1776.82717788992,0.131808526430825,0.0897214935322584,1.46908529095578,0.141809656830654,0.341266746559502,"DENND2B"
"ENSG00000166446",124.376101880038,0.670132749785426,0.21463564101638,3.12218766003678,0.00179512472849306,0.0109839460821808,"CDYL2"
"ENSG00000166448",226.063059849957,-0.622639417555959,0.188397381519153,-3.30492606922279,0.000950014560905441,0.00641117610862534,"TMEM130"
"ENSG00000166450",59.4702543903985,-0.990690690013818,0.294345880690353,-3.3657365535073,0.000763395796458038,0.00530118958048571,"PRTG"
"ENSG00000166451",63.2220991540484,0.367205712052372,0.235825336613406,1.55710882183258,0.119444650896614,0.301487394312394,"CENPN"
"ENSG00000166452",522.979833596784,0.0650776062763772,0.121685814878741,0.53480026691054,0.592787978475261,0.795323871120975,"AKIP1"
"ENSG00000166454",1610.36200228578,-0.212350357828712,0.08763410576744,-2.42314742609731,0.0153866809849044,0.0644489271822986,"ATMIN"
"ENSG00000166455",8.95950174914229,-1.29883348044255,0.745050203032902,-1.7432831709264,0.0812841635326832,0.22873221548398,"C16orf46"
"ENSG00000166471",463.077032343643,0.100874724651601,0.129182553859194,0.780869565108247,0.434879214005255,0.677004401877126,"TMEM41B"
"ENSG00000166473",146.321471745754,-1.48741401116578,0.254126942241387,-5.85303548709499,4.82681082522753e-09,9.69232213814063e-08,"PKD1L2"
"ENSG00000166477",381.01581214947,-0.158379937071393,0.128400348332545,-1.23348526018951,0.217394772651634,0.449575168734366,"LEO1"
"ENSG00000166478",259.882756401988,0.155329215626987,0.141128401354153,1.10062336238896,0.271060613300495,0.516362850871059,"ZNF143"
"ENSG00000166479",2062.69876271902,-0.1887683968639,0.0880212178291029,-2.14457833599169,0.0319865759623565,0.11444086066532,"TMX3"
"ENSG00000166482",26348.0835801087,-0.968274875264759,0.0893217816995551,-10.840299609357,2.21743654677246e-27,2.72005549737421e-25,"MFAP4"
"ENSG00000166483",2894.05493213048,0.616222567624285,0.11955523458258,5.15429181980858,2.54591215133651e-07,3.88391606708122e-06,"WEE1"
"ENSG00000166484",1000.84234515439,0.824248661636328,0.1181078631522,6.97877888599304,2.97756668559944e-12,8.81633538172891e-11,"MAPK7"
"ENSG00000166492",66.9852650498721,-0.537862091419242,0.265988191644088,-2.02212770459729,0.0431631605632903,0.143919769097125,"FAM86GP"
"ENSG00000166503",970.248348663962,-0.103242732473463,0.11423517779824,-0.903773552624992,0.366115488280319,0.613293644054103,"HDGFL3"
"ENSG00000166507",3.72032613832034,-0.179126672060855,0.941935369502576,-0.190168750277898,0.849176897917868,NA,"NDST2"
"ENSG00000166508",738.414788549379,-0.318887898351549,0.116715692053568,-2.73217673425773,0.00629173806105291,0.0315233733584068,"MCM7"
"ENSG00000166510",129.701465849576,1.15664768484027,0.265657242161083,4.35390985553832,1.33730715231547e-05,0.000145442235045552,"CCDC68"
"ENSG00000166526",410.527934625194,-0.578848273084471,0.119685858099062,-4.8363965657945,1.32214021278623e-06,1.75558411759656e-05,"ZNF3"
"ENSG00000166529",90.119518565186,-0.0944695324925445,0.214321870372678,-0.440783445610446,0.659369779200375,0.839079453672629,"ZSCAN21"
"ENSG00000166532",725.191049029739,-0.28665321405737,0.0972466753355334,-2.94769166213982,0.00320156219922629,0.017851134686595,"RIMKLB"
"ENSG00000166535",1.24860868078373,-1.37948351300639,2.03346388034132,-0.678390959555596,0.497523839626878,NA,"A2ML1"
"ENSG00000166546",1.49628877643391,-1.08451044224244,1.4935938179471,-0.726108014917378,0.467772555966484,NA,"BEAN1"
"ENSG00000166548",912.845341547043,0.173344928136451,0.109977038833686,1.57619199402698,0.114981563023938,0.293883422317171,"TK2"
"ENSG00000166557",1446.79847134738,-0.125984622989356,0.0898092414045499,-1.40280244013923,0.160675759166904,0.371212411175943,"TMED3"
"ENSG00000166562",79.2497589086397,-0.152124853023738,0.227062946924017,-0.669967756010164,0.502878345126752,0.730575436619851,"SEC11C"
"ENSG00000166575",350.894086170128,-0.0391456429481438,0.123324847436553,-0.317418944858481,0.750925733992446,0.890695282893819,"TMEM135"
"ENSG00000166578",27.7217105315597,-0.192863573783628,0.368471541020798,-0.523415114364945,0.600685408415855,0.80061787896775,"DRC10"
"ENSG00000166579",1389.51744233737,0.354690795193026,0.0945392644013145,3.75178289612432,0.000175581481771193,0.00145366633576591,"NDEL1"
"ENSG00000166582",68.1033897438085,-0.284061247673142,0.231735046375514,-1.22580184618617,0.220273252294387,0.453181269754454,"CENPV"
"ENSG00000166592",105.621519715087,-1.49638518506889,0.205360462109208,-7.28662747298034,3.17810087064583e-13,1.08536960036904e-11,"RRAD"
"ENSG00000166595",670.242280655534,0.168571921103065,0.111951787093075,1.50575462420191,0.132130175657846,0.324600998291865,"CIAO2B"
"ENSG00000166596",4.20431297317731,0.633251800087115,0.950865149489298,0.665974350229608,0.505427495358945,NA,"CFAP52"
"ENSG00000166598",16521.7471203815,-0.1907413089576,0.152734078767929,-1.24884577493293,0.211721487856487,0.442627585585822,"HSP90B1"
"ENSG00000166619",1231.63578985193,0.0655288549141796,0.0962879785858513,0.680550738280931,0.49615580654723,0.725351899076175,"BLCAP"
"ENSG00000166664",17.0521385071454,-0.0855727951867781,0.52991640313689,-0.161483574919028,0.871712546893883,0.946027709851468,"CHRFAM7A"
"ENSG00000166667",57.7375485147696,-0.290149096524601,0.305144561536127,-0.950857832969276,0.341676549761091,0.590031751129285,NA
"ENSG00000166669",14.089457674205,-0.184354851938596,0.52845696482791,-0.348854995219205,0.727198173650034,0.877817476720941,"ATF7IP2"
"ENSG00000166670",7.56977942306561,-3.08542185509183,0.91073963426681,-3.38781989824759,0.000704505084278199,0.004944973016623,"MMP10"
"ENSG00000166676",3.31734957529229,-1.05616152619756,1.03238835700282,-1.02302735112565,0.306294914035322,NA,"TVP23A"
"ENSG00000166681",2947.68709986347,0.387696494455759,0.0802929785664087,4.82852300883449,1.37549443247084e-06,1.82106575670443e-05,"BEX3"
"ENSG00000166682",2.18570888877415,-0.294570315169396,1.27519811696536,-0.230999647231599,0.817315076087617,NA,"TMPRSS5"
"ENSG00000166685",566.402937525163,-0.048650287497794,0.103205035564506,-0.471394513181345,0.637359033468696,0.825246660401197,"COG1"
"ENSG00000166689",4.97074252928761,0.0823557305757733,0.825296759622937,0.0997892329219857,0.920511656265173,0.967048186671788,"PLEKHA7"
"ENSG00000166704",171.743716145443,-0.249654449488773,0.156024587603462,-1.60009683937299,0.109577102055221,0.284301338742408,"ZNF606"
"ENSG00000166707",22.8458011119875,0.207168497111396,0.407332030727622,0.508598591525759,0.611033616427987,0.808494142312112,"ZCCHC18"
"ENSG00000166710",26393.0733898127,-0.114830750684298,0.0839494425436647,-1.36785602387498,0.171357147269296,0.387595594525833,"B2M"
"ENSG00000166716",880.97702189311,0.131376172544782,0.106301124578392,1.23588694913475,0.216500588821219,0.44878016066493,"ZNF592"
"ENSG00000166734",2616.24593980331,0.0367411866276585,0.0823799301391836,0.445996817010928,0.655599545151141,0.835992574652809,"GOLM2"
"ENSG00000166741",7432.96098233325,2.18740813129514,0.134973473505676,16.2062075938437,4.55844062147656e-59,2.41758239077839e-56,"NNMT"
"ENSG00000166747",2110.69369651858,0.216085626749186,0.0884334973193333,2.44348163647652,0.0145463098614937,0.0616304180973812,"AP1G1"
"ENSG00000166750",4801.59619847733,-0.124107999532368,0.08718137236937,-1.4235609759221,0.154573599182171,0.362265549837914,"SLFN5"
"ENSG00000166762",15.0252814715236,-1.68142146822314,0.517563339796126,-3.24872597986842,0.00115923089787338,0.0075633649853909,"CATSPER2"
"ENSG00000166763",3.73248866987864,0.0219003454806025,0.958322572690716,0.022852791017029,0.981767697860209,NA,NA
"ENSG00000166770",219.671886528225,-0.0405270364082807,0.14518373077432,-0.279143098142847,0.780135009571492,0.905121251614538,"ZNF667-AS1"
"ENSG00000166780",1193.86344356065,0.53212836718097,0.0878743244910399,6.05556139706347,1.39928789937837e-09,3.04733809197956e-08,"BMERB1"
"ENSG00000166783",1842.61896937264,-0.218402536703966,0.122578539046637,-1.78173551751071,0.0747923720229106,0.215578013477801,"MARF1"
"ENSG00000166788",108.247447719192,-0.312303076976158,0.190446116655124,-1.6398500660515,0.101036345376217,0.267256473496251,"SAAL1"
"ENSG00000166793",139.258057333942,-1.24190846672961,0.186051638462577,-6.67507406541549,2.4710733577408e-11,6.50487515135505e-10,"YPEL4"
"ENSG00000166794",2236.45097112708,0.0109233484641234,0.101807384352671,0.107294264886364,0.914555534236969,0.964506918521487,"PPIB"
"ENSG00000166796",6.86771123350557,-0.215083441027315,0.883500580292013,-0.243444595085864,0.807661000801414,0.91784000583434,"LDHC"
"ENSG00000166797",367.688760562185,0.147509967208891,0.134578723523258,1.09608683562375,0.273040775087847,0.518533044379574,"CIAO2A"
"ENSG00000166800",4.84726594794338,-0.299701525721079,0.904013778730888,-0.331523183354372,0.740249332366692,0.884746865595293,"LDHAL6A"
"ENSG00000166801",814.348496908986,-0.0403176947048941,0.105026033773546,-0.383882864622176,0.701065267191607,0.862509588385976,"FAM111A"
"ENSG00000166803",13.1090684303081,-0.111877843638336,0.50682239684612,-0.220743685232806,0.825292014484944,0.926052620111544,"PCLAF"
"ENSG00000166813",255.728243241497,0.00910071994833218,0.138153385775703,0.0658740276051399,0.947478118626094,0.978013935260503,"KIF7"
"ENSG00000166816",8.83507920207932,1.2240998280891,0.658822959453023,1.85801027502956,0.0631675551875948,0.190985472022587,"LDHD"
"ENSG00000166819",4.04566767961431,0.258567881403716,1.01418581313162,0.254951191444203,0.798760797266996,NA,"PLIN1"
"ENSG00000166821",148.716749306805,0.0369620461306743,0.17846119848724,0.207115308223804,0.835919807067935,0.931839558419227,"PEX11A"
"ENSG00000166822",150.976644671551,0.101082854587413,0.180504894255493,0.560000630477845,0.575479007654503,0.783764159065407,"TMEM170A"
"ENSG00000166823",2.83985584555509,0.184495069873007,1.07241787853784,0.172036548033452,0.863408796153606,NA,"MESP1"
"ENSG00000166825",4198.98318522714,1.0627198654406,0.115393853967374,9.20950145006043,3.27643123049853e-20,2.26362482560726e-18,"ANPEP"
"ENSG00000166831",28.9085429976037,-0.414426126366139,0.36169814470617,-1.14577896633339,0.25188662034673,0.494611732341526,"RBPMS2"
"ENSG00000166833",2639.20406031824,-0.230027559807809,0.120875903531208,-1.90300591836669,0.0570397729783717,0.17724300988213,"NAV2"
"ENSG00000166839",466.187240560739,-0.117821830646655,0.128598364206939,-0.916200072786756,0.35956196734213,0.606683016292063,"ANKDD1A"
"ENSG00000166840",4.29017310455061,-1.89173420812857,1.00077136556324,-1.89027611422904,0.058721041595916,NA,"GLYATL1"
"ENSG00000166845",91.1765545331585,-0.430037313709516,0.204291247455607,-2.10502074398936,0.0352895023936352,0.123202382800006,"C18orf54"
"ENSG00000166847",1178.46743105282,-0.0149317830537561,0.0905244894773793,-0.164947442840728,0.868985349815085,0.944964815550575,"DCTN5"
"ENSG00000166848",1090.86150466371,-0.185638001645445,0.0978055444730081,-1.89803147301815,0.0576919361799161,0.178860224951964,"TERF2IP"
"ENSG00000166851",40.5149743725107,-0.238509310448658,0.310900910660258,-0.767155393472915,0.442989130493442,0.684078102342874,"PLK1"
"ENSG00000166855",876.773414238456,0.199380601872021,0.102148485354836,1.9518703696822,0.0509535969505156,0.162668219452147,"CLPX"
"ENSG00000166860",185.164444951587,-0.232432111095136,0.155000478416828,-1.4995573785913,0.133729095125095,0.326891675765206,"ZBTB39"
"ENSG00000166863",9.05011542526848,-0.688323066200299,0.622415108828016,-1.10589067719835,0.268773840465202,0.513730113554009,"TAC3"
"ENSG00000166881",571.594954723821,-0.0648108824823981,0.142258041120765,-0.45558677718175,0.648687153394731,0.831579664240463,"NEMP1"
"ENSG00000166886",1090.05892215518,0.0275320407874724,0.0933430079588418,0.294955577172017,0.76802781502098,0.898357392349397,"NAB2"
"ENSG00000166887",2828.73126471494,0.0996926397470871,0.0828079474974813,1.20390183261238,0.228627523395758,0.464362638192419,"VPS39"
"ENSG00000166888",6308.43923351722,0.192653003527695,0.0809964521596726,2.37853632339239,0.0173815243527626,0.0709584892753033,"STAT6"
"ENSG00000166889",1026.25321002161,-0.0156005035123322,0.0971093890989445,-0.160648765861733,0.872370044082551,0.946254665888512,"PATL1"
"ENSG00000166896",113.303748376266,-0.395343073305963,0.189500209039182,-2.08624082955085,0.0369568134914142,0.127492875622189,"ATP23"
"ENSG00000166897",4.49033048071874,-2.1752283737154,1.14789101541657,-1.89497813337794,0.0580952986778985,NA,"ELFN2"
"ENSG00000166900",285.932830596173,0.107688314345994,0.154936630651431,0.695047477754085,0.487025548233958,0.718955766332765,"STX3"
"ENSG00000166902",443.015891590253,0.0845017610978753,0.12006396060499,0.703806210223944,0.481553465723895,0.714328076170884,"MRPL16"
"ENSG00000166908",395.515900078322,-0.0659827517398681,0.129833794623677,-0.5082093759265,0.611306516247723,0.808662074175288,"PIP4K2C"
"ENSG00000166912",529.555026606777,0.697198316011879,0.153467889262256,4.54295891709607,5.54700651796938e-06,6.5891713789212e-05,"MTMR10"
"ENSG00000166913",5278.76315789518,0.141357381040514,0.0724584798603434,1.95087422911668,0.0510720089679245,0.16293886512909,"YWHAB"
"ENSG00000166920",2.84515598512815,-1.40181973031717,1.39240278182665,-1.00676309227002,0.31404863470541,NA,"COXFA4L3"
"ENSG00000166922",346.273423249285,-0.356845718477006,0.144340936433288,-2.4722419522471,0.013426860877444,0.0578526058165043,"SCG5"
"ENSG00000166923",129297.301560654,-0.501790490542845,0.160519898279679,-3.12603294619936,0.00177181700572095,0.0108597567121551,"GREM1"
"ENSG00000166924",22.9806466758538,-0.438521055687498,0.406369285207479,-1.07911958814408,0.280534420137116,0.527761780272559,"NYAP1"
"ENSG00000166925",752.254756534228,0.115086224674381,0.10378249689276,1.10891747760994,0.267465783334153,0.512152809289737,"TSC22D4"
"ENSG00000166938",563.338327061617,0.104594695759221,0.141899765605266,0.737102667598339,0.46105991705875,0.697937577602701,"DIS3L"
"ENSG00000166946",983.274994868558,0.42142161162061,0.0915603195601919,4.60266645687674,4.17115949350728e-06,5.05133297427289e-05,"CCNDBP1"
"ENSG00000166947",17.7739450631884,0.893707233215168,0.483246702057732,1.84938092574587,0.06440282771698,0.193713392726035,"EPB42"
"ENSG00000166949",4832.1679568608,-0.38357511454748,0.0773032088834496,-4.96195591473826,6.9786837317748e-07,9.71734556381183e-06,"SMAD3"
"ENSG00000166960",7.38178985365332,-1.87202982772096,0.878905461480921,-2.12995584822816,0.033175258667432,0.117573951315081,"CCDC178"
"ENSG00000166963",7035.86615289656,-0.761878264874843,0.0946203555920451,-8.05194886562966,8.14859531187699e-16,3.63701660058827e-14,"MAP1A"
"ENSG00000166965",178.112417431395,-0.219426629331805,0.156300819210649,-1.40387382766101,0.160356424530014,0.370809444810923,"RCCD1"
"ENSG00000166971",404.421301300671,-0.00789093985919333,0.122174167566464,-0.0645876294176557,0.948502334438447,0.978622995628201,"AKTIP"
"ENSG00000166974",697.00656443761,-0.849773430951969,0.123449644799407,-6.88356319155686,5.83736854751409e-12,1.65762881336652e-10,"MAPRE2"
"ENSG00000166979",130.591215090375,1.35310289192733,0.196168364398267,6.89766107842045,5.28656854664995e-12,1.51795229352217e-10,"EVA1C"
"ENSG00000166986",1653.39577694161,-0.364123880102243,0.099609071734708,-3.65552929829549,0.000256651893447544,0.00203964166709833,"MARS1"
"ENSG00000166987",616.940863896756,-0.0964938943550708,0.137693688680615,-0.700786617597933,0.4834361908427,0.715781433644925,"MBD6"
"ENSG00000166997",418.653493914261,-0.478217144082716,0.115293154423055,-4.14783641297518,3.35632073606016e-05,0.00033198670056301,"CNPY4"
"ENSG00000167004",8963.58841178467,-0.143228761107504,0.0983058588652247,-1.4569707519047,0.145124453984068,0.346928828614703,"PDIA3"
